name,qst_gt,kh_co2_gt,co2_uptake_gt
DB2_B2_sample_1008_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-33.74739162110761,0.0002672737681575,0.010883480161891649
DB2_B2_sample_1074_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.642599640679453,0.0002359232263749,0.00961509482335604
DB2_B2_sample_1105_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.84000809539161,0.0002294208268112,0.0095626821556
DB2_B2_sample_1055_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-35.70522130892344,0.0002341980459154,0.00922847015124
DB2_B2_sample_1046_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-33.68114016563328,0.0002258639857903,0.008836557794779943
DB2_B2_sample_1092_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-39.08492048477631,0.0002021661192796,0.008454741354527999
DB2_B2_sample_1139_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.23132418991178,0.0002027958944571,0.00842073732861075
DB2_B2_sample_1061_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-34.32246846710081,0.0002005934599498,0.0083205688749
DB2_B2_sample_112_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.14518646179576,0.0001999360578208,0.008113869337239097
DB2_B2_sample_1037_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.71359895606008,0.0001844481129135,0.007568139838392894
DB2_B2_sample_1150_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.7413236040648,0.0001820280136194,0.007476574801762073
DB2_B2_sample_1243_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-34.67072318773452,0.0001737186169314,0.007288868943503501
DB2_B2_sample_122_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-36.54825727903643,0.0001730880071566,0.00710070881982
DB2_B2_sample_110_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-36.59906446478875,0.0001688195770246,0.007097863379028888
DB2_B2_sample_1098_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.05639643869767,0.0001680744472251,0.007026628372875703
DB2_B2_sample_1222_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-36.43822509593984,0.0001755458860311,0.006999112088178834
DB2_B2_sample_1103_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.308781636415297,0.0001764524287657,0.006981988379528
DB2_B2_sample_1071_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-33.560229359203326,0.0001640093441327,0.006771900128731817
DB2_B2_sample_1113_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.974488041488243,0.0001667990486908,0.006765337492016126
DB2_B2_sample_1049_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.36169193038524,0.0001657673832008,0.006565684381175455
DB2_B2_sample_1068_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.9636148356053,0.0001666139081221,0.00649418863885731
DB2_B2_sample_1125_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-34.15780666358787,0.0001602157793783,0.006439903288891298
DB2_B2_sample_1242_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-41.68886048123508,0.0001556446374233,0.00642138978888
DB2_B2_sample_1227_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.420009022362194,0.0001475292440724,0.00638704835769
DB2_B2_sample_121_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.54730926729084,0.0001594548476706,0.006341811458050849
DB2_B2_sample_1057_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.857006542085568,0.000156650227788,0.006282745684476388
DB2_B2_sample_1235_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.735477032648166,0.0001464564623186,0.006154025803783999
DB2_B2_sample_1206_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-34.33117333303329,0.0001560961104497,0.006087999829583
DB2_B2_sample_1115_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.655270872135688,0.0001558738055708,0.00604846155249
DB2_B2_sample_1031_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.8502625150174,0.0001456669873975,0.005936303521458649
DB2_B2_sample_1210_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-35.707403335650355,0.0001438101237389,0.0058724379209290755
DB2_B2_sample_1240_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.117037937955647,0.0001386137724008,0.005546440856031152
DB2_B2_sample_1059_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-33.45742891154977,0.0001395107854585,0.00554581095332
DB2_B2_sample_1040_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.94412807709868,0.0001336968753843,0.0054436649040751585
DB2_B2_sample_121_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.29244062282249,0.0001296694536252,0.005346172231988
DB2_B2_sample_1028_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-33.35942643357738,0.00012369982118,0.005248101308928
DB2_B2_sample_107_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.62933663756869,0.0001290298384684,0.005177485695580737
DB2_B2_sample_1216_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.480277925202135,0.0001243169095243,0.0051586651402807495
DB2_B2_sample_1003_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.02841973172731,0.0001278112573871,0.005026845546355802
DB2_B2_sample_1092_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.407328701306184,0.0001011612506717,0.004968355964099999
DB2_B2_sample_1026_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-34.57208665358697,0.0001224120835303,0.0049644183459318
DB2_B2_sample_113_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.633506420642927,0.0001192053727934,0.00471041182128
DB2_B2_sample_1212_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.231326168784936,0.0001114660135958,0.004698835924030406
DB2_B2_sample_1210_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.642803833092746,0.0001119569786372,0.004548741754592092
DB2_B2_sample_1067_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.822810225570013,0.0001122315792731,0.004546587347316
DB2_B2_sample_1095_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.60187994772546,0.0001098010481203,0.004518925988264008
DB2_B2_sample_1043_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.17481198957975,0.0001094802226492,0.00438585760756502
DB2_B2_sample_1060_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.91823814737795,0.0001049998503212,0.004344465286008
DB2_B2_sample_1109_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-34.47761668746031,0.0001042743068539,0.004248627007716
DB2_B2_sample_1104_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.250160889998885,0.0001034591476438,0.004247969707169656
DB2_B2_sample_1000_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.412014651198024,0.0001049895878835,0.004217431236667164
DB2_B2_sample_1213_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.0824847673985,0.0001020200348658,0.004179697161771784
DB2_B2_sample_106_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.21473156891566,9.82920706183716e-05,0.004147570173467
DB2_B2_sample_1089_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.408243332392555,0.0001022178720403,0.004080895586081311
DB2_B2_sample_1000_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.83306040547271,0.0001011718717743,0.004024231178062537
DB2_B2_sample_1011_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.395198563435127,9.98923847819672e-05,0.003988398148200258
DB2_B2_sample_1224_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.33792316584224,9.464651748040406e-05,0.003906914218896669
DB2_B2_sample_1026_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-35.737417319475966,9.90381210481928e-05,0.0039037142370779996
DB2_B2_sample_1106_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.90766949939417,9.27626343287449e-05,0.0038754766783434358
DB2_B2_sample_1203_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.89063699594972,9.663185444497994e-05,0.003872799704252838
DB2_B2_sample_1063_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.77577809178841,9.253844408296592e-05,0.0038151048511342683
DB2_B2_sample_1017_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.27045421046652,8.848030309530865e-05,0.0037934543217999998
DB2_B2_sample_1213_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.761009057263077,9.33374296103896e-05,0.0037718766525991904
DB2_B2_sample_1086_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.42298766557601,9.189675632413794e-05,0.00376379700984
DB2_B2_sample_1108_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.73389961076601,9.145020429656652e-05,0.003684863494536
DB2_B2_sample_1113_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.706773288917184,9.051725898530612e-05,0.0036841379772967137
DB2_B2_sample_1200_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.579332373278785,9.131161429236947e-05,0.003664648973673795
DB2_B2_sample_121_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.29114901464588,8.957762296413503e-05,0.003612766128708
DB2_B2_sample_1037_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.23110405632245,8.702326678680411e-05,0.0035895571197107536
DB2_B2_sample_1083_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.5772023464747,8.777532337402061e-05,0.003514234213870384
DB2_B2_sample_1207_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.179692548304825,8.074537109978212e-05,0.0034963593864255
DB2_B2_sample_1089_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.51521056234485,8.711752290269152e-05,0.00342807704402
DB2_B2_sample_1004_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.78319816457616,8.216167250543257e-05,0.003392879580380882
DB2_B2_sample_1050_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.82671352914738,8.436139107802877e-05,0.003361945385378
DB2_B2_sample_1043_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.87934799067039,7.529266637073172e-05,0.00332439157248
DB2_B2_sample_113_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.37861571166734,7.979758675780934e-05,0.003305049172811812
DB2_B2_sample_1103_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.36789173469785,8.300804317142855e-05,0.0031168147659744075
DB2_B2_sample_1053_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.8304752554152,7.750331122536382e-05,0.003111188464244244
DB2_B2_sample_1009_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.976997129498365,7.991853608106995e-05,0.003110747535847946
DB2_B2_sample_1030_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.38270948032929,7.354596212791667e-05,0.0030661836713665
DB2_B2_sample_104_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.02049685801851,7.297655484111347e-05,0.0030238426182019997
DB2_B2_sample_1025_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.84040724027501,7.075524299763594e-05,0.0029497017780443975
DB2_B2_sample_1021_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.45881584001321,7.126481660642571e-05,0.0029442309763743736
DB2_B2_sample_1047_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.27549901463017,7.321575819198398e-05,0.0029236583488018724
DB2_B2_sample_1116_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.168836968889444,6.905336366309277e-05,0.002885889179627612
DB2_B2_sample_1091_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.78726044690004,7.125398041830355e-05,0.002885829139386
DB2_B2_sample_1128_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.07416003151321,7.215704979225807e-05,0.002882503018300805
DB2_B2_sample_1122_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.319238446740915,6.933147274637097e-05,0.0028659465228089995
DB2_B2_sample_109_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.36811084615368,7.161762558557115e-05,0.0028591007501384195
DB2_B2_sample_1221_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.78018460036797,7.138218238377281e-05,0.002852946886575453
DB2_B2_sample_1096_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.818414172235045,6.623809774734606e-05,0.0028347767891100002
DB2_B2_sample_1067_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.557624102080368,7.13017562120482e-05,0.0028085450540556857
DB2_B2_sample_1222_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.46846359340656,7.07667995151515e-05,0.0028037019389616203
DB2_B2_sample_1114_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.11905982723828,6.784598341349694e-05,0.0027722916516656156
DB2_B2_sample_1110_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.960510208641715,6.809666233709678e-05,0.0027639492472
DB2_B2_sample_1084_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-35.196249477321594,6.729177834906833e-05,0.0027608923322816822
DB2_B2_sample_1208_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.75877160174072,6.909404479959514e-05,0.0027584033601026556
DB2_B2_sample_1075_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.570493004562653,6.752405631351352e-05,0.0027451151795980355
DB2_B2_sample_1215_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.5195322607381,6.5983206132e-05,0.0027332686188
DB2_B2_sample_1052_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-43.17670357599944,5.734327817615063e-05,0.0027075586000998055
DB2_B2_sample_1109_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.93426248282301,6.60631125959432e-05,0.0026944440499099684
DB2_B2_sample_1111_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.32801289428418,6.690416652489962e-05,0.002668316723063281
DB2_B2_sample_1011_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.08599026917002,6.848641537484786e-05,0.0026411474852012008
DB2_B2_sample_1142_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.02013187365607,6.560687746363635e-05,0.0026315850936855
DB2_B2_sample_1207_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.20043649187988,6.236268371088708e-05,0.0025876942895813088
DB2_B2_sample_1078_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.41959935699877,6.400521554327121e-05,0.002557856538238369
DB2_B2_sample_1044_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.31616105455989,5.9314600602521e-05,0.0025220843637770002
DB2_B2_sample_1114_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.088283971526195,5.916747936463415e-05,0.002507155329589051
DB2_B2_sample_1224_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.22867082417161,6.240451933709679e-05,0.0024973997353965
DB2_B2_sample_1212_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.6631299066628,6.187472220845073e-05,0.0024955836905180035
DB2_B2_sample_1140_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.7258813231721,6.000673240328543e-05,0.0024222587638039997
DB2_B2_sample_1115_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.850830332014134,5.973835162357722e-05,0.00241238139564
DB2_B2_sample_1148_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.77429748611105,5.408413456177063e-05,0.0023876350658145
DB2_B2_sample_1048_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.37093834721198,5.752346380881764e-05,0.0023665230476953816
DB2_B2_sample_1145_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-22.20827892373708,5.804698031380753e-05,0.002348670745617992
DB2_B2_sample_1222_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-33.229982220544,7.250137638032128e-05,0.00233733356066
DB2_B2_sample_1078_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.380186855051917,5.834336987919193e-05,0.002311499309239537
DB2_B2_sample_1032_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.97776430960045,5.610341540838573e-05,0.0022931787609245806
DB2_B2_sample_1009_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.40030620335116,5.834854627836734e-05,0.002291698538211649
DB2_B2_sample_1017_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.60032798971176,4.79293059272e-05,0.0022905153281812204
DB2_B2_sample_1102_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.804584706957247,5.7715297598393566e-05,0.002287194884499527
DB2_B2_sample_1203_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.745644502645973,5.7132999149090905e-05,0.0022844851935054813
DB2_B2_sample_1020_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.21502032224512,5.167757517425287e-05,0.0022806646143241397
DB2_B2_sample_1006_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.50682028767595,5.947092692088e-05,0.0022768401855799997
DB2_B2_sample_1129_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.10505264554161,5.668364447085714e-05,0.002269710577396343
DB2_B2_sample_1237_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.54522140683305,5.624664098995983e-05,0.002229349040439198
DB2_B2_sample_1057_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.752897363593277,5.390807659400001e-05,0.0022135935017099997
DB2_B2_sample_114_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.516916701045755,5.460744319745548e-05,0.0021881551867679876
DB2_B2_sample_1038_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.23384429803343,5.46888728320487e-05,0.002164474297769875
DB2_B2_sample_1124_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.915456191921862,5.283681597215191e-05,0.0021503629786499465
DB2_B2_sample_1101_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-37.334818744777735,5.958668234337349e-05,0.00214957705780125
DB2_B2_sample_1012_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.308753933404876,5.230604658306637e-05,0.002112734773058241
DB2_B2_sample_1146_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.10691995838083,5.055844206639343e-05,0.002092368261586981
DB2_B2_sample_1133_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.952191274047365,5.189190346275304e-05,0.0020769577724362534
DB2_B2_sample_1072_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.716321029099564,5.23851781760532e-05,0.0020369003777220003
DB2_B2_sample_1065_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.64539007257202,5.051940096923075e-05,0.0020157479576115
DB2_B2_sample_1201_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.01963869133941,4.928374374519999e-05,0.0020144671674610527
DB2_B2_sample_1081_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.14391324052246,5.161323635178197e-05,0.0019984525197998216
DB2_B2_sample_1077_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.79672106125268,4.920605945081967e-05,0.001973154740035
DB2_B2_sample_1062_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.35112186784757,5.073663398938775e-05,0.001955540193852475
DB2_B2_sample_1205_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.55430853122511,4.692619876713427e-05,0.0019354201243123122
DB2_B2_sample_1123_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.61468894150504,4.608475811517858e-05,0.0018835918299983279
DB2_B2_sample_1061_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.278240512680355,4.5734537805241936e-05,0.0018765232815599999
DB2_B2_sample_122_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-35.78179587619264,5.055366636465863e-05,0.001868893678292585
DB2_B2_sample_1029_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.75851033375904,4.643574658282827e-05,0.0018435070321434967
DB2_B2_sample_1214_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.43049533537145,4.6151056126899365e-05,0.0018247110255659997
DB2_B2_sample_1110_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.439719991766157,4.373887256832972e-05,0.0017871852974889854
DB2_B2_sample_1228_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-32.76653146857871,4.385001914621849e-05,0.0017747423155461
DB2_B2_sample_1019_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.68761504518524,4.41490241511022e-05,0.0017556394725721648
DB2_B2_sample_1121_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.901742418832683,4.361718377183097e-05,0.0017546476827218745
DB2_B2_sample_1232_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-34.64301882047194,4.258667767925311e-05,0.0017437034669883181
DB2_B2_sample_102_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-22.005298427390915,4.3953790628806576e-05,0.001741585701893894
DB2_B2_sample_1136_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.989526318366856,4.192551673583138e-05,0.001738863898901
DB2_B2_sample_1022_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.37749564109915,4.146640577550202e-05,0.0016998541960146184
DB2_B2_sample_1204_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.37662679178952,4.169716843212851e-05,0.001652689266086835
DB2_B2_sample_1233_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.958382522746103,4.00797719951417e-05,0.0016189130946900395
DB2_B2_sample_1129_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.63515095367381,4.1225112899381446e-05,0.001602486806736
DB2_B2_sample_1082_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-24.750749164923548,4.024068268835341e-05,0.001597341768908
DB2_B2_sample_1087_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.658896526386453,4.025739077519999e-05,0.0015827459400944998
